CustomerID,CustomerName,Email,City,Country,CustomerSegment,RegistrationDate
34805,Timothy Skinner,aferguson@example.org,Lagos,Nigeria,Regular,2024-10-14
34806,Aaron Lee,brownpamela@example.org,Ilorin,Nigeria,High Value,2024-06-11
34807,John Larson,atkinsonlori@example.com,Osogbo,Nigeria,Discount Sensitive,2023-10-29
34808,Sheila Jones,thomasrussell@example.com,Port Harcourt,Nigeria,New,2025-02-02
34809,Randy Arnold,fosterrenee@example.org,Lagos,Nigeria,Occasional,2024-06-02
34810,Stephen Davis,gnelson@example.com,Benin City,Nigeria,New,2022-07-12
34811,Jennifer Santana,ramseyamanda@example.org,Abuja,Nigeria,Discount Sensitive,2022-08-10
34812,Dana Allen,nbarron@example.net,Owerri,Nigeria,Occasional,2025-05-01
34813,Teresa Smith,kennethdorsey@example.org,Kano,Nigeria,Regular,2024-02-20
34814,Tammy Watson,peter25@example.org,Port Harcourt,Nigeria,Regular,2025-05-24
34815,Courtney Robinson,pamelamiller@example.org,Akure,Nigeria,High Value,2023-10-15
34816,Aaron Byrd,michaeloneal@example.com,Enugu,Nigeria,Occasional,2023-05-30
34817,Kelly Ramos,john54@example.com,Uyo,Nigeria,New,2023-01-29
34818,Stephanie Johnson,toconnell@example.org,Ado-Ekiti,Nigeria,Occasional,2022-04-05
34819,Laura Brown,johnsonaaron@example.org,Ado-Ekiti,Nigeria,Regular,2024-08-23
34820,Johnny Miller,riveramatthew@example.com,Calabar,Nigeria,Occasional,2025-02-12
34821,Mary Reynolds,tinasimpson@example.net,Osogbo,Nigeria,Occasional,2024-12-16
34822,Kathleen Campbell,andrewburgess@example.com,Calabar,Nigeria,New,2025-07-02
34823,Jean Luna,stephaniedavis@example.net,Abuja,Nigeria,New,2025-04-11
34824,Meredith Bright,bryan@example.com,Osogbo,Nigeria,Discount Sensitive,2024-04-25
34825,Lori Bennett,dhernandez@example.org,Akure,Nigeria,New,2022-06-09
34826,Patrick Jensen II,mgeorge@example.com,Lagos,Nigeria,Occasional,2024-12-28
34827,Andrea Grimes,richardray@example.com,Owerri,Nigeria,New,2024-05-16
34828,Jason Green,reeddenise@example.org,Port Harcourt,Nigeria,New,2025-01-21
34829,Elizabeth Lopez,dcooper@example.net,Abeokuta,Nigeria,Regular,2024-04-20
34830,Jennifer Mathews,michael26@example.net,Uyo,Nigeria,Discount Sensitive,2023-02-28
34831,Phillip Sawyer,timothy59@example.org,Lagos,Nigeria,Occasional,2022-11-30
34832,Jennifer Clayton,brianmartin@example.com,Jos,Nigeria,High Value,2022-06-15
34833,Roberta Walton,shawnstone@example.org,Abuja,Nigeria,High Value,2023-07-05
34834,Rachel Jones,ilang@example.net,Ibadan,Nigeria,Regular,2025-07-07
34835,Dawn Henson,leblanctanner@example.org,Port Harcourt,Nigeria,Discount Sensitive,2022-09-28
34836,Mr. Joshua Smith MD,castillodanielle@example.com,Warri,Nigeria,Occasional,2023-01-01
34837,Rachel Cooper,xwilliams@example.com,Jos,Nigeria,New,2022-09-19
34838,Glenn Huber MD,orobertson@example.net,Lagos,Nigeria,Regular,2023-09-26
34839,Autumn Brown,malonejennifer@example.org,Calabar,Nigeria,Regular,2022-08-10
34840,Heather Higgins,kprice@example.org,Abeokuta,Nigeria,Occasional,2025-07-02
34841,Richard Myers,samuel70@example.com,Ibadan,Nigeria,Discount Sensitive,2025-07-24
34842,Tyler Hester,klynch@example.org,Akure,Nigeria,New,2023-04-14
34843,Joseph Dixon,iporter@example.net,Port Harcourt,Nigeria,Discount Sensitive,2022-05-14
34844,Danielle Moore,raychristopher@example.net,Owerri,Nigeria,Occasional,2023-09-01
34845,Darryl Fletcher,crichardson@example.net,Ado-Ekiti,Nigeria,High Value,2022-02-14
34846,Diane James,gravesmatthew@example.net,Enugu,Nigeria,Occasional,2022-02-12
34847,Brett Kim,dominguezdebra@example.com,Calabar,Nigeria,Regular,2023-12-16
34848,Kathryn Ryan MD,fhoffman@example.org,Lagos,Nigeria,Regular,2022-04-22
34849,Laura Smith,byrdyolanda@example.org,Jos,Nigeria,Regular,2023-12-14
34850,Dillon Juarez,rodriguezwesley@example.net,Onitsha,Nigeria,Discount Sensitive,2024-08-22
34851,Laura Shah,nolson@example.com,Abuja,Nigeria,Regular,2023-05-26
34852,William James,vickie07@example.com,Ado-Ekiti,Nigeria,New,2025-10-12
34853,Sean Miller,davidwalters@example.org,Abuja,Nigeria,High Value,2024-09-07
34854,Nicholas Hunter MD,craigrodriguez@example.net,Ilorin,Nigeria,Regular,2022-06-27
34855,Michael Hill,nicholas59@example.com,Kano,Nigeria,Regular,2025-12-17
34856,Lindsey Phillips,vgilmore@example.net,Lagos,Nigeria,Occasional,2025-08-22
34857,Sandra Wolfe,tuckerwilliam@example.com,Enugu,Nigeria,Regular,2022-12-11
34858,Colton Smith,amanda20@example.org,Akure,Nigeria,Regular,2022-06-15
34859,Meghan Pittman,qmitchell@example.org,Calabar,Nigeria,Discount Sensitive,2023-10-01
34860,Matthew Maldonado,brandydonovan@example.org,Enugu,Nigeria,Occasional,2025-07-13
34861,Troy Schultz,vgardner@example.net,Ilorin,Nigeria,Occasional,2024-07-20
34862,Jeffrey Stone,raymondgarza@example.com,Kano,Nigeria,Regular,2025-07-22
34863,Jason Nichols,josephalison@example.org,Calabar,Nigeria,Regular,2025-05-10
34864,Anthony Robinson,wfletcher@example.com,Kano,Nigeria,Regular,2022-02-14
34865,Richard Lawson,owilson@example.org,Onitsha,Nigeria,Discount Sensitive,2024-10-15
34866,Samantha Rivera,enolan@example.net,Kano,Nigeria,Discount Sensitive,2023-05-22
34867,Kayla Robinson,diana30@example.net,Uyo,Nigeria,Discount Sensitive,2025-12-15
34868,Micheal Flores,rconley@example.org,Enugu,Nigeria,New,2022-11-11
34869,Jeffrey Smith,ecabrera@example.com,Osogbo,Nigeria,Occasional,2024-08-05
34870,David Fisher,kmorgan@example.net,Benin City,Nigeria,Occasional,2025-12-07
34871,Isaac Webb,christywalton@example.com,Ado-Ekiti,Nigeria,Discount Sensitive,2025-01-18
34872,Kathryn House,maria19@example.net,Sokoto,Nigeria,High Value,2023-03-08
34873,Jamie Martinez,josephwillis@example.com,Ilorin,Nigeria,New,2025-11-07
34874,Catherine Barnes PhD,nmoore@example.org,Ilorin,Nigeria,Regular,2024-03-12
34875,Cynthia Austin,rabbott@example.com,Kaduna,Nigeria,Discount Sensitive,2025-04-12
34876,Daniel Nguyen,lidaniel@example.net,Jos,Nigeria,Occasional,2023-09-12
34877,Teresa Hawkins,larsennancy@example.net,Ilorin,Nigeria,Regular,2024-08-10
34878,Jose Bowman,arnoldtimothy@example.org,Ibadan,Nigeria,Regular,2024-02-08
34879,Lisa Turner,heathernichols@example.com,Enugu,Nigeria,New,2024-06-19
34880,Tracy Contreras,nicholas60@example.com,Onitsha,Nigeria,Regular,2024-09-13
34881,Stephen Clements,parkerandrea@example.org,Osogbo,Nigeria,Discount Sensitive,2025-05-17
34882,Donna Williams,lelliott@example.org,Abuja,Nigeria,New,2023-06-10
34883,Elizabeth Torres,jessehernandez@example.org,Calabar,Nigeria,Regular,2024-07-11
34884,Michael Ellis,nramirez@example.org,Port Harcourt,Nigeria,Discount Sensitive,2025-08-02
34885,Adam Meadows,kingshane@example.org,Uyo,Nigeria,Occasional,2025-03-26
34886,Sara Stein,amorgan@example.com,Owerri,Nigeria,Occasional,2022-12-04
34887,Adrian Ford,bradleyhardy@example.net,Onitsha,Nigeria,Regular,2023-03-09
34888,Ashley Smith,matthewhunter@example.net,Calabar,Nigeria,Occasional,2025-06-15
34889,Catherine Lewis,vmerritt@example.org,Sokoto,Nigeria,Occasional,2025-10-24
34890,Sarah Ramos,francis74@example.com,Sokoto,Nigeria,Occasional,2024-04-04
34891,Shelby Hall,david90@example.com,Owerri,Nigeria,Discount Sensitive,2023-08-17
34892,Mark Hall,jeffrey85@example.com,Jos,Nigeria,High Value,2025-09-14
34893,Deborah Lawson,ggarcia@example.net,Enugu,Nigeria,New,2022-05-24
34894,Cindy Winters,piercechristine@example.com,Enugu,Nigeria,Occasional,2025-05-09
34895,Kenneth Carter,matthew38@example.net,Kaduna,Nigeria,Discount Sensitive,2025-11-11
34896,Alejandro Cordova,ryanarmstrong@example.org,Benin City,Nigeria,High Value,2025-01-08
34897,David Pierce,christopher52@example.com,Enugu,Nigeria,Occasional,2023-06-30
34898,Aaron Williams,shellyjones@example.net,Akure,Nigeria,Regular,2023-05-08
34899,John Adams,smiranda@example.net,Benin City,Nigeria,New,2023-06-01
34900,Angela Stephens,connor04@example.org,Enugu,Nigeria,New,2022-11-16
34901,Wayne White,wheelervickie@example.net,Calabar,Nigeria,Discount Sensitive,2023-01-29
34902,Craig Smith,nicholsongregory@example.org,Enugu,Nigeria,Regular,2025-08-14
34903,Brian Long,ubeck@example.net,Ibadan,Nigeria,New,2024-05-07
34904,Charles Crane,fwilliams@example.org,Lagos,Nigeria,Regular,2022-08-05
34905,Lauren Cooper,santiagokristina@example.org,Warri,Nigeria,Regular,2022-11-18
34906,Denise Maldonado,garciarachel@example.org,Ado-Ekiti,Nigeria,Discount Sensitive,2022-02-11
34907,Michael Jones,hmendoza@example.com,Uyo,Nigeria,New,2025-03-25
34908,Holly Simon,samantha78@example.com,Abuja,Nigeria,High Value,2025-05-09
34909,Anthony Wilcox,mfigueroa@example.org,Akure,Nigeria,High Value,2024-08-29
34910,Lindsey Brown,sharon29@example.com,Benin City,Nigeria,High Value,2025-04-11
34911,Tiffany Armstrong,millerjonathan@example.net,Enugu,Nigeria,High Value,2023-04-14
34912,Tiffany Schmitt,williamprice@example.com,Ado-Ekiti,Nigeria,Regular,2025-09-02
34913,Carlos Watson,nelsonnathan@example.net,Sokoto,Nigeria,Occasional,2025-08-24
34914,James Walls,john43@example.org,Calabar,Nigeria,New,2024-12-22
34915,Ashley Holmes,lawrencewesley@example.com,Abeokuta,Nigeria,Discount Sensitive,2022-08-26
34916,Kathleen Salazar,elizabeth08@example.org,Akure,Nigeria,Occasional,2025-05-09
34917,Jonathan Diaz,ccurry@example.net,Ado-Ekiti,Nigeria,Occasional,2023-06-29
34918,Stephanie Miller DVM,glennhanson@example.net,Uyo,Nigeria,New,2022-07-08
34919,Maria Perez,ajones@example.org,Akure,Nigeria,Occasional,2025-09-03
34920,Jennifer Arnold,brucemichael@example.net,Abuja,Nigeria,Occasional,2024-06-07
34921,George Smith,susanpoole@example.org,Osogbo,Nigeria,Occasional,2024-01-28
34922,Carolyn Mendoza,renee23@example.com,Sokoto,Nigeria,Occasional,2025-08-30
34923,Robin Mahoney,rebeccagould@example.org,Kaduna,Nigeria,Regular,2022-08-13
34924,David Ramos,jacobjones@example.org,Benin City,Nigeria,Discount Sensitive,2025-08-14
34925,Russell Mitchell,erikwilliams@example.org,Osogbo,Nigeria,Regular,2023-06-02
34926,Kerry Craig,brichardson@example.com,Osogbo,Nigeria,Discount Sensitive,2025-08-05
34927,Morgan Baker,probbins@example.com,Jos,Nigeria,New,2022-01-25
34928,Tiffany Foster,shawn87@example.com,Port Harcourt,Nigeria,Occasional,2024-11-06
34929,Steve Jimenez,michaelknight@example.net,Warri,Nigeria,New,2023-05-07
34930,Justin Hoffman,brightjennifer@example.org,Owerri,Nigeria,Regular,2023-06-17
34931,John White,amanda60@example.net,Ado-Ekiti,Nigeria,Discount Sensitive,2025-11-06
34932,Christina Hobbs,ssmith@example.org,Abeokuta,Nigeria,Occasional,2022-10-10
34933,Megan Stewart,greenlori@example.com,Akure,Nigeria,Regular,2022-08-25
34934,Frank Diaz,hartmanpamela@example.com,Ibadan,Nigeria,High Value,2022-04-26
34935,Timothy Smith,bennettmartin@example.com,Owerri,Nigeria,New,2024-10-20
34936,Melissa Jenkins,mendezmichael@example.net,Kaduna,Nigeria,Regular,2022-05-22
34937,Robert Smith,millerbenjamin@example.org,Port Harcourt,Nigeria,New,2025-12-19
34938,Jonathan Lynn,james98@example.org,Warri,Nigeria,Occasional,2022-08-19
34939,Christopher Clark,julie38@example.org,Enugu,Nigeria,High Value,2024-05-18
34940,George Hamilton,lukesantos@example.org,Port Harcourt,Nigeria,Occasional,2024-04-02
34941,Derrick Walsh,darrell51@example.net,Osogbo,Nigeria,Discount Sensitive,2023-07-28
34942,David Key,abryant@example.org,Osogbo,Nigeria,High Value,2022-02-13
34943,Elizabeth Nelson,normaramos@example.org,Ilorin,Nigeria,Occasional,2024-11-20
34944,Craig Bradley,jessica85@example.com,Benin City,Nigeria,Occasional,2022-09-15
34945,Mariah Reeves,reginald19@example.org,Kano,Nigeria,Regular,2023-01-07
34946,Kevin Todd,geraldflores@example.com,Owerri,Nigeria,Regular,2023-06-07
34947,Whitney Ortega,alex96@example.net,Owerri,Nigeria,Regular,2024-04-22
34948,Joann Davis,pamelaterry@example.net,Owerri,Nigeria,Occasional,2024-07-29
34949,Michael Rivera,andrew27@example.net,Warri,Nigeria,Discount Sensitive,2025-09-12
34950,Ashley Torres,fisherjoshua@example.com,Ilorin,Nigeria,New,2025-05-31
34951,Eric Andrews,jmeyers@example.com,Uyo,Nigeria,Regular,2024-04-19
34952,Joseph Lopez,abigail88@example.net,Uyo,Nigeria,New,2023-08-20
34953,Alexandra Reynolds,glovernancy@example.com,Warri,Nigeria,Regular,2025-09-09
34954,Nicholas Martinez,hannahgray@example.com,Calabar,Nigeria,Occasional,2023-05-29
34955,Madison Rich,kfreeman@example.org,Lagos,Nigeria,New,2024-01-06
34956,Paul Bennett,andrew90@example.net,Owerri,Nigeria,New,2024-01-28
34957,David Mcintyre,edward28@example.net,Osogbo,Nigeria,Discount Sensitive,2023-03-08
34958,Angela Pearson,michael10@example.org,Akure,Nigeria,New,2024-05-21
34959,Michael Santos,melinda63@example.com,Abeokuta,Nigeria,Occasional,2024-10-07
34960,Jennifer Obrien,scott41@example.com,Owerri,Nigeria,Regular,2023-06-08
34961,Paul Delacruz,stephaniejensen@example.org,Akure,Nigeria,New,2022-01-27
34962,Deborah Roberts,fshepherd@example.com,Jos,Nigeria,Discount Sensitive,2024-08-01
34963,Jeff Miller,lreid@example.org,Osogbo,Nigeria,New,2022-09-14
34964,Kayla Adams,donald54@example.net,Abuja,Nigeria,Discount Sensitive,2023-08-08
34965,Vickie Mason,edwingonzalez@example.com,Sokoto,Nigeria,New,2025-08-29
34966,Daniel Bush,amy48@example.com,Kano,Nigeria,Occasional,2022-10-13
34967,James Cunningham,gonzalezlori@example.org,Port Harcourt,Nigeria,High Value,2022-04-15
34968,Daniel Allen,anthony67@example.com,Owerri,Nigeria,New,2025-05-22
34969,Kevin Knox,wrightnicole@example.com,Owerri,Nigeria,High Value,2025-06-16
34970,Lisa Davis,ndavis@example.net,Ado-Ekiti,Nigeria,Regular,2022-10-30
34971,Nicholas Martin,kevinedwards@example.org,Benin City,Nigeria,Regular,2022-10-12
34972,Stacey Brown,sheilabowman@example.com,Lagos,Nigeria,Occasional,2025-02-28
34973,Sandy Phillips,mooreaustin@example.org,Benin City,Nigeria,Occasional,2024-05-12
34974,Dan Rodriguez,wiseomar@example.com,Abeokuta,Nigeria,High Value,2024-05-06
34975,Victor Long,jphillips@example.com,Kaduna,Nigeria,New,2025-04-20
34976,Lisa Mathis,stephanie12@example.net,Benin City,Nigeria,Occasional,2025-01-08
34977,Katherine Bailey,zbradley@example.org,Ado-Ekiti,Nigeria,Occasional,2023-05-07
34978,Jennifer Mitchell,jessica21@example.org,Akure,Nigeria,Occasional,2022-01-13
34979,Brian Harris,jerrysmith@example.org,Uyo,Nigeria,Occasional,2023-02-16
34980,Patrick Burns,hickskeith@example.net,Calabar,Nigeria,New,2022-11-13
34981,Gary Scott,walkeremily@example.org,Jos,Nigeria,New,2024-08-26
34982,Vicki Wallace,christopher67@example.com,Calabar,Nigeria,Regular,2023-10-08
34983,Albert Hartman,lrandolph@example.org,Osogbo,Nigeria,Regular,2022-03-30
34984,Joshua Caldwell,garciasarah@example.org,Calabar,Nigeria,Discount Sensitive,2025-06-21
34985,John Santos,jeremydavis@example.org,Benin City,Nigeria,Regular,2022-05-24
34986,David Nguyen,austinkim@example.com,Warri,Nigeria,Regular,2022-05-29
34987,Derrick Smith,julie15@example.com,Port Harcourt,Nigeria,New,2025-09-11
34988,Bryce Anderson,jason20@example.org,Abuja,Nigeria,High Value,2024-04-07
34989,Chris Cowan,fwilson@example.net,Jos,Nigeria,Regular,2025-04-26
34990,Dave Hardy,richardshannon@example.net,Abeokuta,Nigeria,High Value,2025-05-13
34991,John Williams,kpetersen@example.net,Ilorin,Nigeria,Occasional,2022-07-21
34992,Eric Stewart,ochoarobert@example.org,Benin City,Nigeria,Regular,2022-01-24
34993,Margaret Stark,collinsrebecca@example.com,Benin City,Nigeria,Regular,2023-08-16
34994,Phillip Schmidt,adamscheryl@example.org,Ado-Ekiti,Nigeria,Occasional,2022-02-24
34995,Michael Howard,eoneal@example.net,Benin City,Nigeria,Regular,2023-03-13
34996,Patricia Rowland,andersonnicholas@example.net,Warri,Nigeria,New,2023-08-03
34997,David Massey,thomas17@example.net,Benin City,Nigeria,Occasional,2023-10-11
34998,Donna Marks,lisa89@example.net,Ibadan,Nigeria,New,2022-05-15
34999,Kelly Ryan,espinozaaustin@example.com,Abuja,Nigeria,Occasional,2022-11-11
35000,Linda Smith,acostatyler@example.com,Port Harcourt,Nigeria,New,2022-05-06
35001,Nicholas Kelley,eespinoza@example.net,Sokoto,Nigeria,High Value,2024-07-23
35002,Sara Reynolds,marshalllisa@example.net,Ilorin,Nigeria,High Value,2022-11-08
35003,Dana Jones,cameron59@example.net,Uyo,Nigeria,Discount Sensitive,2024-05-07
35004,Mark Young,dixonkathy@example.org,Osogbo,Nigeria,Discount Sensitive,2023-11-29
35005,Christopher Colon,lorismith@example.net,Lagos,Nigeria,Regular,2024-12-01
35006,Joan Hensley,macktonya@example.net,Ibadan,Nigeria,High Value,2023-05-02
35007,Ann Macdonald,dbartlett@example.org,Ado-Ekiti,Nigeria,Regular,2022-01-01
35008,Daniel Rodriguez,ustrickland@example.org,Akure,Nigeria,High Value,2025-11-21
35009,Dawn Hill,johnsonleslie@example.org,Owerri,Nigeria,Regular,2025-09-25
35010,Steven Bauer,lambmichael@example.com,Enugu,Nigeria,High Value,2023-10-16
35011,Samuel Jacobs,victoriabrown@example.org,Sokoto,Nigeria,Occasional,2022-03-30
35012,Jennifer Walker,richard26@example.com,Owerri,Nigeria,Regular,2024-04-21
35013,Vincent Wheeler,ysweeney@example.net,Benin City,Nigeria,Regular,2024-05-11
35014,Nicole Miller,megan31@example.net,Owerri,Nigeria,Occasional,2023-07-04
35015,Darryl Preston,cunninghammark@example.com,Lagos,Nigeria,Regular,2023-01-08
35016,Joy Walker,baldwinmelissa@example.net,Port Harcourt,Nigeria,Occasional,2022-06-01
35017,Andrea Jones,leahrussell@example.net,Port Harcourt,Nigeria,Regular,2023-12-15
35018,Brittany Gay,stephen62@example.com,Warri,Nigeria,Regular,2023-09-05
35019,Ashley Brady,jessicaturner@example.com,Calabar,Nigeria,Regular,2024-03-11
35020,Travis Gates,christopher17@example.com,Abuja,Nigeria,Regular,2023-10-21
35021,Amy Nguyen,leecraig@example.net,Ado-Ekiti,Nigeria,Occasional,2025-11-20
35022,Daniel Clark,alex83@example.net,Sokoto,Nigeria,Regular,2025-10-22
35023,Megan Arias,uhanson@example.net,Jos,Nigeria,Discount Sensitive,2025-12-22
35024,Joshua Bradley,robert14@example.com,Port Harcourt,Nigeria,New,2025-07-29
35025,Brian Kaiser,william90@example.org,Jos,Nigeria,High Value,2025-08-19
35026,Ann Cook,lawsonbarbara@example.org,Akure,Nigeria,New,2022-01-07
35027,Katelyn Wade,hdonaldson@example.net,Owerri,Nigeria,Regular,2025-08-02
35028,Paul Short,andrewsbrittany@example.net,Enugu,Nigeria,New,2023-02-09
35029,Joshua Elliott,christopherwood@example.org,Ibadan,Nigeria,High Value,2022-12-14
35030,Lynn Johnson,robinsonveronica@example.net,Owerri,Nigeria,New,2024-04-22
35031,Joel Campbell,hancocktyler@example.com,Calabar,Nigeria,Regular,2024-03-02
35032,Daniel Stone,martinolivia@example.org,Benin City,Nigeria,Occasional,2024-10-29
35033,Linda Washington,marcuswyatt@example.org,Owerri,Nigeria,Occasional,2025-06-08
35034,Lauren Lopez,uluna@example.net,Akure,Nigeria,Discount Sensitive,2023-10-16
35035,Crystal Johnson,paula53@example.com,Abeokuta,Nigeria,Occasional,2025-04-28
35036,Stephen Mccall,jenniferjohnson@example.org,Lagos,Nigeria,Occasional,2024-11-06
35037,Christopher Park,vazqueznicholas@example.net,Enugu,Nigeria,Regular,2024-10-09
35038,Casey Castaneda,allentara@example.com,Kaduna,Nigeria,Occasional,2024-11-16
35039,Sarah Dunn,aaguilar@example.net,Sokoto,Nigeria,Regular,2023-12-02
35040,Rhonda Cox,ohorne@example.net,Sokoto,Nigeria,New,2024-11-04
35041,Nathan Paul,amanda91@example.com,Onitsha,Nigeria,Regular,2024-06-09
35042,Amy Chandler,isaiah12@example.org,Ilorin,Nigeria,Occasional,2023-01-04
35043,Daniel Harris,jennifermoore@example.org,Enugu,Nigeria,High Value,2024-09-17
35044,Douglas Ibarra,rrhodes@example.org,Ilorin,Nigeria,Occasional,2022-01-14
35045,Amanda Carter,carol02@example.net,Warri,Nigeria,New,2025-06-22
35046,Thomas Wang,pmoore@example.com,Owerri,Nigeria,High Value,2022-10-11
35047,Frank Coleman,brianjackson@example.net,Owerri,Nigeria,New,2025-04-15
35048,Clifford Porter,jessica00@example.org,Jos,Nigeria,Regular,2023-05-29
35049,William Wilson,smithjacob@example.org,Uyo,Nigeria,High Value,2024-12-07
35050,Diana Garcia,elaine39@example.org,Onitsha,Nigeria,Discount Sensitive,2023-10-17
35051,Amy Randall,joanna74@example.com,Uyo,Nigeria,Occasional,2024-10-20
35052,Theresa Schmidt,qthompson@example.org,Jos,Nigeria,High Value,2022-05-11
35053,Michael Rodriguez,gmorgan@example.net,Sokoto,Nigeria,High Value,2024-12-13
35054,Clayton Christensen,kimberly69@example.org,Ado-Ekiti,Nigeria,Discount Sensitive,2024-10-11
35055,Shawn Davila,monroetimothy@example.com,Warri,Nigeria,High Value,2025-08-19
35056,Theresa Haley,morrisdustin@example.org,Onitsha,Nigeria,New,2022-07-29
35057,Alan Gallegos,melissawilliams@example.com,Benin City,Nigeria,Discount Sensitive,2023-10-28
35058,Nicole Long,andrewfowler@example.com,Jos,Nigeria,New,2023-02-24
35059,Evelyn Weaver,lnavarro@example.org,Port Harcourt,Nigeria,Occasional,2025-12-17
35060,Donna Gregory,greenrobert@example.net,Kaduna,Nigeria,Occasional,2023-04-17
35061,Carol Torres,eric34@example.com,Calabar,Nigeria,Regular,2024-07-30
35062,Ruben Sanchez,nancyfarrell@example.org,Uyo,Nigeria,Occasional,2024-05-08
35063,John Mayo,rkennedy@example.net,Lagos,Nigeria,New,2024-02-15
35064,Melody Brown,elizabeth53@example.com,Warri,Nigeria,High Value,2024-12-08
35065,Manuel Jones,walshrandall@example.com,Kano,Nigeria,Regular,2022-05-12
35066,Donald Campbell,sarahkim@example.com,Kano,Nigeria,Regular,2023-03-28
35067,Tony Johnson,ashley23@example.net,Abeokuta,Nigeria,High Value,2024-09-06
35068,Steven Campbell,rfrank@example.com,Port Harcourt,Nigeria,Discount Sensitive,2025-05-09
35069,Troy Patterson,eharris@example.org,Osogbo,Nigeria,Occasional,2024-04-07
35070,Sara Burns,kyle51@example.com,Ibadan,Nigeria,Occasional,2023-06-04
35071,Bryan Lynch,christopherhayes@example.com,Kano,Nigeria,Discount Sensitive,2024-06-25
35072,David Jefferson,megan52@example.net,Warri,Nigeria,Regular,2025-03-24
35073,Katrina Gonzalez,vbates@example.org,Benin City,Nigeria,Occasional,2023-01-30
35074,Perry Robertson,smithkeith@example.com,Calabar,Nigeria,New,2022-08-21
35075,Stanley Barton,jhanson@example.org,Uyo,Nigeria,Discount Sensitive,2025-05-26
35076,Mariah Richardson,gburns@example.net,Kano,Nigeria,Regular,2023-06-09
35077,Andrea Gonzalez,rosselizabeth@example.com,Akure,Nigeria,Discount Sensitive,2025-11-13
35078,Stephen Christian,ogentry@example.net,Abeokuta,Nigeria,Regular,2024-05-01
35079,Gregory Franklin,ysanchez@example.com,Abuja,Nigeria,Regular,2025-02-02
35080,Brandon Johnson,daniel04@example.net,Warri,Nigeria,Discount Sensitive,2024-01-07
35081,Timothy Lam,lori93@example.org,Onitsha,Nigeria,Occasional,2022-09-04
35082,Susan Ashley,rodriguezjames@example.org,Ado-Ekiti,Nigeria,High Value,2023-06-13
35083,Oscar Ruiz,johnsonrobert@example.org,Abuja,Nigeria,Regular,2022-01-09
35084,Erin Mccoy,sarah11@example.com,Kano,Nigeria,Discount Sensitive,2022-11-06
35085,Amanda Hardy,ejones@example.net,Sokoto,Nigeria,Regular,2024-10-17
35086,Michael Barrett,phillipslaura@example.net,Enugu,Nigeria,Occasional,2024-01-07
35087,Jason Schroeder,smithtimothy@example.net,Owerri,Nigeria,Regular,2025-11-05
35088,James Owens,qpatterson@example.net,Enugu,Nigeria,Discount Sensitive,2022-05-16
35089,Jose Livingston,codysmall@example.com,Port Harcourt,Nigeria,Discount Sensitive,2022-06-03
35090,Charles Munoz,jrojas@example.com,Owerri,Nigeria,Regular,2023-08-02
35091,Jodi Miller,jmorris@example.org,Port Harcourt,Nigeria,Regular,2025-06-12
35092,Mark Young MD,johnsonsharon@example.com,Ibadan,Nigeria,New,2022-04-14
35093,Julie Owens,velazquezcurtis@example.com,Abeokuta,Nigeria,New,2024-02-25
35094,Andrew Johnson,mary12@example.org,Kano,Nigeria,Discount Sensitive,2023-09-25
35095,Michael Cox,amaldonado@example.com,Kano,Nigeria,Regular,2025-02-13
35096,Daryl Baker,jamesdonovan@example.net,Warri,Nigeria,Regular,2025-11-07
35097,Mark Oneal,hawkinsmatthew@example.net,Abeokuta,Nigeria,Regular,2024-02-08
35098,Brittany Roberson,andersonjohn@example.net,Abeokuta,Nigeria,New,2023-12-11
35099,Jessica Anderson,barnesmaurice@example.org,Ibadan,Nigeria,Regular,2023-02-08
35100,John Hawkins,munozearl@example.org,Kano,Nigeria,Discount Sensitive,2024-05-07
35101,Allison Powell,graydeborah@example.com,Kaduna,Nigeria,Regular,2022-08-02
35102,Megan Douglas,gmiller@example.net,Kaduna,Nigeria,Regular,2024-01-04
35103,Deborah Murphy,sethstevens@example.org,Ilorin,Nigeria,Occasional,2022-03-29
35104,Kathryn Davis,leah32@example.com,Ibadan,Nigeria,New,2022-11-15
35105,Christopher Jensen,robert33@example.net,Onitsha,Nigeria,Occasional,2022-09-07
35106,Jenna Davis,amber69@example.com,Kaduna,Nigeria,New,2022-06-07
35107,Kara Williams,smithmatthew@example.net,Sokoto,Nigeria,Regular,2022-04-07
35108,Bethany Horne,lyang@example.org,Jos,Nigeria,Discount Sensitive,2023-05-03
35109,Kevin Thompson,anthony55@example.org,Ilorin,Nigeria,Occasional,2023-03-05
35110,Kimberly Mills,alexandria52@example.org,Ibadan,Nigeria,Discount Sensitive,2024-01-22
35111,Janet Carter,michaelwilliams@example.org,Uyo,Nigeria,New,2023-08-29
35112,William Christensen,sarah32@example.com,Abuja,Nigeria,Regular,2024-10-15
35113,Chad Moore,sean81@example.net,Calabar,Nigeria,Regular,2024-09-03
35114,Javier Lara,jason53@example.net,Onitsha,Nigeria,Occasional,2024-08-03
35115,Joseph French,balldean@example.net,Kaduna,Nigeria,New,2025-09-27
35116,Billy Perez,ivasquez@example.org,Onitsha,Nigeria,Occasional,2024-02-11
35117,Stephanie Hill,pamela51@example.com,Uyo,Nigeria,New,2024-01-24
35118,Kenneth Roman,herreracharles@example.net,Lagos,Nigeria,Discount Sensitive,2023-06-04
